index,year,lsoa21,total_residents,residents_10,InActive_sick,Foreman,Skilled,Semi_skilled,Unskilled,Total_employed,Manufacturing,Well_Edu,Disabled,total_persons,poor_health,updated
Manufacturing,1991,E01034943,592.6363636363637,55.29545454545455,19.931818181818183,0,3.772727272727273,1.9090909090909092,2.0681818181818183,17.25,4.7272727272727275,1.2045454545454546,66.75,0,0,NA
Manufacturing,1991,E01034944,350.5,27.75,6.583333333333333,0.5,1.6666666666666665,2.583333333333333,0.8333333333333333,11.666666666666666,4.75,0,39.33333333333333,0,0,NA
Manufacturing,1991,E01034945,1528.8963813963815,122.95476745476745,43.42257742257742,1.6764346764346763,10.034354534354534,10.503718503718504,7.081252081252081,40.398656898656895,13.158508158508159,2.6507936507936507,214.73598623598625,0,0,NA
Manufacturing,1991,E01034946,223.09302325581396,24.21594684385382,12.498338870431894,0.2857142857142857,1.1428571428571428,2.2259136212624586,0.5415282392026578,6.903654485049834,1.6843853820598005,0.2558139534883721,26.04983388704319,0,0,NA
Manufacturing,1991,E01034947,1265.240826873385,110.46317069463444,67.15251557987536,1.8222222222222222,6.5019607843137255,8.301018391852866,2.4733850129198967,27.37531539747682,7.554430764553883,2.2511627906976743,188.81799665602676,0,0,NA
Manufacturing,1991,E01034948,816.235380116959,73.99429824561403,24.79736842105263,0.1111111111111111,3.1785818713450293,3.8760233918128653,0.4577485380116959,14.542543859649124,5.043859649122807,1.2833333333333334,101.81140350877193,0,0,NA
Manufacturing,1991,E01034949,615.7894736842105,45.05263157894737,23.12280701754386,0.6666666666666666,1.1403508771929824,4.087719298245614,1.3333333333333333,12.929824561403507,1.3333333333333333,3.4210526315789473,68.52631578947368,0,0,NA
Manufacturing,1991,E01034950,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Manufacturing,1991,E01034951,282.85416666666663,22.5,13,0.3333333333333333,1.625,1.3125,0.3125,7.479166666666666,2.583333333333333,0.3333333333333333,35.52083333333333,0,0,NA
Manufacturing,1991,E01034952,1587.85,131.66666666666666,50.36666666666667,0.725,10.097619047619048,6.934523809523809,4.579761904761905,38.88928571428571,9.325,5.391666666666667,163.24642857142857,0,0,NA
Manufacturing,1991,E01034953,1801.4285714285713,146.0857142857143,68.33333333333333,3.8285714285714287,8.257142857142856,12.252380952380951,2.833333333333333,46.96666666666667,11.933333333333334,5.652380952380953,197.4904761904762,0,0,NA
Manufacturing,1991,E01034954,897.25,71.08333333333333,27.333333333333332,0.375,7.2023809523809526,5.315476190476191,2.4702380952380953,25.410714285714285,7.125,0.7083333333333333,84.80357142857143,0,0,NA
Manufacturing,1991,E01034955,1766.3863636363635,161.5681818181818,44.39090909090909,0,17.954545454545453,13.568181818181818,7.3954545454545455,69.70454545454545,23.490909090909092,10.145454545454546,170.25454545454545,0,0,NA
Manufacturing,1991,E01009155,1101,0,117,0,78,89,134,591,127,367,350,1505,218,TRUE
Manufacturing,1991,E01009157,1044,0,103,0,70,90,136,545,110,328,317,1485,199,TRUE
Manufacturing,1991,E01009174,928,0,81,0,79,89,96,541,129,390,249,1297,148,TRUE
Manufacturing,1981,E01008881,1515.4,144.8,35.43333333333333,2.066666666666667,17.966666666666665,13.6,3.5,111.06666666666666,38.53333333333333,3.3333333333333335,0,0,0,NA
Manufacturing,1981,E01008882,1544.7857142857142,164.21428571428572,28.80952380952381,1.1666666666666667,17.61904761904762,21.952380952380953,3.1904761904761902,120.71428571428571,55.476190476190474,2.2857142857142856,0,0,0,NA
Manufacturing,1981,E01008883,1627.4,189.43333333333334,24.233333333333334,0.95,19.816666666666666,28.2,7.466666666666666,160.1,63.766666666666666,2.433333333333333,0,0,0,NA
Manufacturing,1981,E01008884,1850.2333333333333,218.83809523809524,21.271428571428572,0.125,25.566666666666666,23.920238095238094,8.420238095238096,167.67380952380952,84.10714285714286,1.6726190476190477,0,0,0,NA
Manufacturing,1981,E01008885,1330.1272727272728,129.6340909090909,10.772727272727273,0.9,19.25,10.184090909090909,4.3545454545454545,128.97727272727272,53.586363636363636,4.306818181818182,0,0,0,NA
Manufacturing,1981,E01008886,1224.7727272727273,126.5909090909091,26.893939393939394,3.5,15,5.590909090909091,3.0454545454545454,108.93939393939394,43.03030303030303,2.1515151515151514,0,0,0,NA
Manufacturing,1981,E01008887,1872.4619047619049,189.10357142857143,23.47142857142857,1.05,25.62857142857143,14.79642857142857,6.595238095238095,140.77380952380952,62.483333333333334,1.9416666666666664,0,0,0,NA
Manufacturing,1981,E01008888,1733.4333333333334,177.06666666666666,13.166666666666666,2.1,24.166666666666668,6.1,5.433333333333334,167,60.8,8.833333333333334,0,0,0,NA
Manufacturing,1981,E01008889,2023.8761904761905,185.72619047619048,23.35,1.6875,18.745238095238097,18.25654761904762,3.830357142857143,165.10119047619048,60.87976190476191,6.573214285714286,0,0,0,NA
Manufacturing,1981,E01008890,1496.6857142857143,137.35238095238094,16.48095238095238,0.625,11.785714285714285,17.90595238095238,3.810714285714286,118.8547619047619,50.85,6.691666666666667,0,0,0,NA
Manufacturing,1981,E01008891,1024.7714285714285,96.71428571428572,19.17142857142857,1.8857142857142857,8.342857142857143,10.371428571428572,3.085714285714286,70,35.25714285714286,0.9714285714285714,0,0,0,NA
Manufacturing,1981,E01008892,1451.6714285714286,138.57142857142856,12.4,0,17.814285714285713,10.942857142857143,1.5714285714285714,94.57142857142857,37.68571428571428,4.542857142857143,0,0,0,NA
Manufacturing,1981,E01008893,1215.4888888888888,110.12222222222222,13.466666666666667,0.5,11.122222222222222,6.477777777777778,2.2888888888888888,108.86666666666666,34.48888888888889,7.622222222222222,0,0,0,NA
Manufacturing,1981,E01008894,1522.6190476190477,137.06349206349205,23.27777777777778,1,12.579365079365079,17.626984126984127,2.2857142857142856,127.95238095238095,44.36507936507936,13.015873015873016,0,0,0,NA
Manufacturing,1981,E01008895,1688.177777777778,176.72727272727272,22.855555555555554,3.4909090909090907,21.282828282828284,13.545454545454545,2.192929292929293,159.23030303030302,57.846464646464646,4.442424242424242,0,0,0,NA
Manufacturing,1981,E01008896,1923.8666666666668,191.98690476190475,41.083333333333336,1.7142857142857142,26.294047619047618,14.533333333333333,9.209523809523809,140.3595238095238,48.19047619047619,1.05,0,0,0,NA
Manufacturing,1981,E01008897,1995.4,190.95119047619048,32.84047619047619,2.314285714285714,16.64404761904762,15.247619047619047,7.171428571428572,140.3357142857143,58.70476190476191,6.354761904761904,0,0,0,NA
Manufacturing,1981,E01008898,1470.3333333333333,133.33333333333331,32.666666666666664,1.6666666666666665,12.333333333333332,13.666666666666666,5,98,38,2,0,0,0,NA
Manufacturing,1981,E01008899,2371.605917366947,236.83893557422968,49.528361344537814,0,18.688725490196077,28.547969187675072,13.449404761904763,160.64425770308122,101.4453781512605,2.9047619047619047,0,0,0,NA
Manufacturing,1981,E01008901,2572.3089635854344,260.3491596638655,41.477591036414566,0,22.898179271708685,24.67623716153128,16.457142857142856,160.34621848739496,84.17525676937441,1.0119047619047619,0,0,0,NA
Manufacturing,1981,E01008905,1470.625,149.10714285714286,16.071428571428573,1.25,13.160714285714285,12.25,11.232142857142858,80.92857142857143,43.42857142857143,1.9107142857142856,0,0,0,NA
Manufacturing,1981,E01008906,1642.8882352941177,157.1,15.961764705882352,1.25,14.755882352941176,13.576470588235294,7.429411764705883,80.72941176470589,35.06470588235294,1.3,0,0,0,NA
Manufacturing,1981,E01008907,912.4583333333334,105.73611111111111,18.77777777777778,0,9.972222222222221,9.13888888888889,3.8194444444444446,72.16666666666667,33.30555555555556,1.3472222222222223,0,0,0,NA
Manufacturing,1981,E01008909,1888.483380018674,195.83650793650793,28.988048552754435,0.6825396825396826,17.18926237161531,24.30168067226891,12.093930905695611,135.0082166199813,59.61363211951447,2.2396825396825397,0,0,0,NA
Manufacturing,1981,E01008910,1953.852380952381,221.1,33.66825396825397,1.7619047619047619,17.285714285714285,27.953174603174602,15.88968253968254,149.75396825396825,61.147619047619045,0.7309523809523809,0,0,0,NA
Manufacturing,1981,E01008911,1289.049567099567,130.79264069264067,30.694588744588742,1.3346320346320346,13.33008658008658,17.385064935064936,8.784848484848485,105.96536796536796,50.868398268398266,1.061904761904762,0,0,0,NA
Manufacturing,1981,E01008913,1971.4574536574537,199.36096126096126,49.25187035187035,2.125685425685426,18.746164946164946,27.81200466200466,15.93047508047508,169.94391164391163,72.52268842268842,2.261965811965812,0,0,0,NA
Manufacturing,1981,E01008915,1223.2380952380952,126.38095238095238,16.952380952380953,1,8.720238095238095,13.017857142857142,4.916666666666667,94.61904761904762,42.916666666666664,1.7142857142857144,0,0,0,NA
Manufacturing,1981,E01008916,1228.9285714285713,115.04761904761904,18.523809523809522,0,7.386904761904761,6.2559523809523805,7.321428571428571,60.95238095238095,31.916666666666664,1.3333333333333333,0,0,0,NA
Manufacturing,1981,E01008917,585.2878787878788,58.06060606060606,9.469696969696969,1.9166666666666665,5.696969696969697,2.606060606060606,2.2575757575757573,48.5,20.954545454545453,2.583333333333333,0,0,0,NA
Manufacturing,1981,E01008918,2566.6222222222223,276.68888888888887,31.196825396825396,1.8095238095238095,24.977777777777778,21.634920634920636,9.553968253968254,202.06031746031746,58.65396825396825,7.977777777777778,0,0,0,NA
Manufacturing,1981,E01008919,1325.0055555555555,139.53055555555554,25.78611111111111,1.375,13.386111111111111,8.669444444444444,4.836111111111111,118.85555555555555,39.92777777777778,6.144444444444444,0,0,0,NA
Manufacturing,1981,E01008920,1399.2471833721834,146.94910644910644,15.49009324009324,4.187257187257187,16.726107226107224,11.216200466200466,6.864413364413364,141.47319347319348,48.385586635586634,10.221153846153845,0,0,0,NA
Manufacturing,1981,E01008921,1462.5454545454545,154.77272727272728,12.196969696969697,0,14.136363636363637,10.56060606060606,5.909090909090909,108.66666666666667,40.54545454545455,1.6666666666666667,0,0,0,NA
Manufacturing,1981,E01008923,1637.9924242424242,168.23232323232324,36.553030303030305,3.477272727272727,20.343434343434343,11.224747474747474,6.075757575757575,141.9090909090909,63.31818181818181,5.441919191919192,0,0,0,NA
Manufacturing,1981,E01008924,1599.1777777777777,135.24722222222223,19.016666666666666,3.8,10.455555555555556,6.980555555555556,2.5611111111111113,119.55,34.272222222222226,6.525,0,0,0,NA
Manufacturing,1981,E01008925,1486.060606060606,138.49494949494948,4.7272727272727275,2.4545454545454546,15.080808080808081,4.91919191919192,0.4545454545454546,136.3030303030303,42.18181818181819,10.86868686868687,0,0,0,NA
Manufacturing,1981,E01008927,1212.7575757575758,121.41666666666667,23.507575757575758,0.3636363636363637,14.806818181818183,4.541666666666667,4.068181818181818,86.77272727272728,31.734848484848484,4.606060606060606,0,0,0,NA
Manufacturing,1981,E01008928,1831.2149122807016,191.82894736842104,25.105263157894736,1.6842105263157894,21.83114035087719,14.480263157894736,11.144736842105264,162.36842105263156,62.82017543859649,3.1929824561403506,0,0,0,NA
Manufacturing,1981,E01008929,1539.7666666666667,139.80833333333334,18.816666666666666,0.2,19.6,13.575,9.05,118.45,36.28333333333333,4.975,0,0,0,NA
Manufacturing,1981,E01008930,2415.904761904762,243.20448179271708,33.52450980392157,1.0952380952380953,32.168767507002805,19.411764705882355,12.382352941176471,210.687675070028,63.97478991596638,11.358543417366947,0,0,0,NA
Manufacturing,1981,E01008931,1612.0555555555557,150.1222222222222,18.29206349206349,1.8571428571428572,14.211111111111112,16.287301587301588,3.7015873015873018,133.3174603174603,50.03492063492064,3.811111111111111,0,0,0,NA
Manufacturing,1981,E01008932,1612.1642857142858,182.64025974025972,37.88246753246753,2.4727272727272727,21.747402597402598,13.14025974025974,9.027922077922078,149.23636363636365,44.710389610389605,1.8181818181818181,0,0,0,NA
Manufacturing,1981,E01008933,1430.5019480519481,144.93376623376622,17.604545454545455,0.7402597402597403,13.537012987012988,10.677922077922078,3.3811688311688313,135.6987012987013,41.15714285714286,5.857142857142857,0,0,0,NA
Manufacturing,1981,E01008934,1489.8051948051948,143.97835497835496,10.822510822510822,2.1774891774891776,8.32034632034632,5.181818181818182,1.0909090909090908,141.44588744588745,35.056277056277054,19.229437229437227,0,0,0,NA
Manufacturing,1981,E01008935,1577.2388888888888,170.34166666666667,33.58888888888889,0.7333333333333334,24.025000000000002,14.925,8.313888888888888,136.81666666666666,50.33888888888889,0.725,0,0,0,NA
Manufacturing,1981,E01008936,1606.55,159.45,18.6,0,11.5,11.75,1,134.3,34.3,9.4,0,0,0,NA
Manufacturing,1981,E01008937,1566.5301587301587,169.2952380952381,28.834920634920636,2.6952380952380954,18.419047619047618,9.80952380952381,5.1873015873015875,138.26666666666665,39.37777777777778,6.295238095238095,0,0,0,NA
Manufacturing,1981,E01008938,1803.822222222222,188.5361111111111,53,3.088888888888889,21.191666666666666,22.730555555555554,4.136111111111111,156.60555555555555,66.63888888888889,1.825,0,0,0,NA
Manufacturing,1981,E01008939,1612.9873015873015,145.91031746031746,44.180952380952384,2.2063492063492065,14.973809523809525,14.327777777777778,5.948412698412699,130.54444444444445,42.13492063492063,0.85,0,0,0,NA
Manufacturing,1981,E01008940,1554.901098901099,152.7175824175824,28.235897435897435,1.5714285714285714,21.15970695970696,18.083882783882785,7.647619047619048,131.11282051282052,67.72307692307692,0.5076923076923077,0,0,0,NA
Manufacturing,1981,E01008941,1520.4571428571428,135.82857142857142,39.285714285714285,1.3714285714285714,10.742857142857144,14,8.457142857142857,99.2,31.142857142857142,2,0,0,0,NA
Manufacturing,1981,E01008942,1386.9786324786326,137.47435897435898,42.73076923076923,0.1111111111111111,18.602564102564102,12.205128205128204,2.2735042735042734,97.80341880341881,43.333333333333336,1.606837606837607,0,0,0,NA
Manufacturing,1981,E01008943,1755.6102564102564,170.55897435897435,39.235897435897435,2.8,13.897435897435898,25.194871794871794,6.615384615384616,138.44102564102565,61.86666666666667,1.6153846153846154,0,0,0,NA
Manufacturing,1981,E01008944,1375.2417582417581,135.56813186813187,19.764102564102565,0.14285714285714285,9.983150183150183,14.773260073260072,7.20952380952381,117.17289377289377,45.41978021978022,4.492307692307692,0,0,0,NA
Manufacturing,1981,E01008945,1889.9396825396825,174.52698412698413,34.18412698412698,2,20.86984126984127,13.863492063492062,4.333333333333333,146.03174603174602,62.67301587301587,3.5587301587301585,0,0,0,NA
Manufacturing,1981,E01008946,1739.9777777777776,154.86666666666667,29.727777777777778,0.16666666666666666,19.133333333333333,12.761111111111111,2.0444444444444443,122.68888888888888,40.55555555555556,6.183333333333334,0,0,0,NA
Manufacturing,1981,E01008947,1267.1777777777777,125.04444444444444,7.311111111111111,1.9777777777777779,11.355555555555556,8.2,1.7333333333333334,111.46666666666667,41.77777777777778,3.8222222222222224,0,0,0,NA
Manufacturing,1981,E01008948,1508.6833333333334,150.09444444444446,8.8,2.216666666666667,12.172222222222222,12.161111111111111,2.0444444444444443,155.53333333333333,53.611111111111114,4.872222222222223,0,0,0,NA
Manufacturing,1981,E01008949,1329.861111111111,135.47222222222223,9.88888888888889,1.5277777777777777,19.416666666666668,5.916666666666667,0.5555555555555556,140.77777777777777,34.94444444444444,7.138888888888889,0,0,0,NA
Manufacturing,1981,E01008950,1266.2535714285714,131.609126984127,10.308730158730159,1.1253968253968254,9.14920634920635,6.0170634920634924,1.678968253968254,106.19047619047619,39.27301587301587,15.909126984126983,0,0,0,NA
Manufacturing,1981,E01008951,1500.782738095238,154.2390873015873,14.996031746031745,1.5555555555555554,12.376984126984127,8.546626984126984,3.379960317460317,137.9642857142857,42.54365079365079,22.48313492063492,0,0,0,NA
Manufacturing,1981,E01008952,1675.1194805194805,162.287012987013,23.416883116883117,2.657142857142857,13.034415584415585,18.983116883116885,7.239610389610389,138.63766233766233,60.345454545454544,3.6714285714285713,0,0,0,NA
Manufacturing,1981,E01008953,1763.7454545454545,178.1909090909091,22.19090909090909,1.3272727272727274,17.21818181818182,15.60909090909091,7.427272727272728,156.78181818181818,83.23636363636363,7.427272727272728,0,0,0,NA
Manufacturing,1981,E01008954,1444.1896103896104,138.0108225108225,10.794805194805194,0.9857142857142858,9.007359307359307,4.931168831168831,2.5571428571428574,125.35497835497834,36.77748917748917,17.9987012987013,0,0,0,NA
